time,true_x,true_y,discovered_x,discovered_y
0.0,0.0,0.0,0.0,0.0
0.005000250012500625,124.07402384143387,0.2791784440990962,123.9161546299795,0.2573461257826588
0.01000050002500125,246.30487300541319,1.1083941704958349,245.992608234336,1.065202900596045
0.015000750037501875,366.7240387055731,2.4753443827561945,366.2608036378902,2.4112546859818544
0.0200010000500025,485.3624526848521,4.367958096002361,484.7516246114482,4.283418055518249
0.025001250062503123,602.2504971068934,6.774391979605405,601.4954059104341,6.669837567143529
0.03000150007500375,717.4180144483958,9.683026201488538,716.5219431328321,9.558881611827129
0.03500175008750438,830.8943171413879,13.08246037777619,829.8605023996936,12.939138337211848
0.040002000100005,942.7081972743204,16.961509497659655,941.5398298614023,16.79941164487601
0.04500225011250562,1052.8879357336937,21.309200084074902,1051.5881610328381,21.128717259888617
0.05000250012500625,1161.4613113229436,26.114766363970407,1160.0332299605202,25.916278871354415
0.05500275013750688,1268.4556099090098,31.367646426896147,1266.902278224754,31.151524342669333
0.0600030001500075,1373.8976332898503,37.05747850120583,1372.2220637797552,36.82408199022975
0.06500325016250813,1477.813707682984,43.17409739001073,1476.0188696346702,42.92377692936172
0.07000350017500875,1580.2296925329742,49.707530772663866,1578.3185123783533,49.44062748625852
0.07500375018750938,1681.1709886780807,56.64799577638043,1679.14635055072,56.36484167473662
0.08000400020001,1780.662546651285,63.985895491182724,1778.5272928634363,63.68681373664179
0.08500425021251062,1878.728874730551,71.71181559055664,1876.485806272659,71.39712074475796
0.09000450022501125,1975.3940468852547,79.8165209958462,1973.045923906489,79.48651926709215
0.09500475023751187,2070.6817105656055,88.29095260682527,2068.2312528497578,87.94594209142907
0.1000050002500125,2164.6150943358393,97.12622409810992,2162.064981788714,96.7664950090691
0.10500525026251313,2257.217015412345,106.31361875561727,2254.569888518131,105.93945365668255
0.11000550027501375,2348.5098870160355,115.84458639132284,2345.768347313321,115.4562604152328
0.11500575028751438,2438.5157256826838,125.710740275693,2435.6823361694783,125.30852136493942
0.120006000300015,2527.256158263162,135.9038542008661,2524.3334439107475,135.488003295271
0.12500625031251564,2614.7524288988297,146.41585955426066,2611.742877171364,145.98663076897577
0.13000650032501626,2701.0254058528385,157.238842452904,2697.9314672511628,156.79648323917584
0.13500675033751688,2786.095588522521,168.36504080131837,2782.9196768477286,167.9097922185683
0.1400070003500175,2869.9831138930103,179.78684158505325,2866.727606667399,179.31893849979394
0.14500725036251813,2952.707762938882,191.4967781860849,2949.375001917308,191.01644942605128
0.15000750037501875,3034.2889670927498,203.4875276699175,3030.8812586806143,202.99499621104965
0.15500775038751938,3114.7458144758384,215.75190817303363,3111.265430177008,215.2473913074123
0.16000800040002,3194.0970559841976,228.2828763511832,3190.5462329105744,227.76658582265568
0.16500825041252062,3272.361111491309,241.07352477850893,3268.7420527070353,240.54566698188748
0.17000850042502125,3349.5560757627504,254.1170794680853,3345.8709506423597,253.57785563638072
0.17500875043752187,3425.6997242897087,267.4068974266298,3421.950668864707,266.8565038171972
0.1800090004500225,3500.809518691137,280.93646439112155,3496.998636311615,280.3750923330479
0.18500925046252312,3574.9026126353997,294.6993923462174,3571.0319743243244,294.12722841159257
0.19000950047502374,3647.9958573621066,308.6894172102696,3644.0675021610928,308.1066433833956
0.19500975048752436,3720.1058070640756,322.9003965802863,3716.1217424113124,322.30719040776904
0.200010000500025,3791.248724152718,337.3263075260164,3787.2109263122225,336.7228422397474
0.20501025051252564,3861.440584472717,351.9612444053619,3857.3509989699696,351.3476890374526
0.21001050052502626,3930.6970825132003,366.7994166812113,3926.5576244867343,366.1759362091206
0.21501075053752688,3999.033636417383,381.83514682323306,3994.846190995623,381.2019022990753
0.2200110005500275,4066.4653929262663,397.0628682374262,4062.2318156049782,396.42001691194656
0.22501125056252813,4133.007232192129,412.4771232505471,4128.729349253744,411.82481867444324
0.23001150057502875,4198.673772608626,428.07256108746185,4194.3533814794855,427.41095323400384
0.23501175058752938,4263.479375486992,443.8439359133702,4259.118245100637,443.17317129365995
0.24001200060003,4327.438149657781,459.7861049073797,4323.038020814521,459.10632668245944
0.24501225061253062,4390.563955961973,475.89402638269695,4386.126541712656,475.2053744608079
0.2500125006250313,4452.870411704601,492.1627579225711,4448.397397714845,491.4653690600991
0.25501275063753187,4514.370895028654,508.5874545498059,4509.8639399235035,507.8814624560158
0.2600130006500325,4575.0785491898805,525.1633669380271,4570.539284899662,524.4489023748939
0.2650132506625331,4635.006286750731,541.8858396570017,4630.436318862059,541.1630305325532
0.27001350067503377,4694.166793685431,558.7503094553903,4689.567701810711,558.0192809050101
0.27501375068753436,4752.572533473156,575.7523035484578,4747.945871576301,575.0131780304966
0.280014000700035,4810.235751068699,592.887437957413,4805.583047796753,592.1403353422213
0.2850142507125356,4867.168476807001,610.1514158765876,4862.491235822267,609.3964535313175
0.29001450072503626,4923.382530160503,627.5400261026545,4918.68223055014,626.777318939435
0.29501475073753686,4978.889523617264,645.0491414128288,4974.167620190603,644.2788019804393
0.3000150007500375,5033.700866378586,662.674717019166,5028.958789964943,661.8968555906955
0.3050152507625381,5087.827767984446,680.412789053255,5083.066925737111,679.627513707419
0.31001550077503875,5141.281241893218,698.2594730701381,5136.503017580025,697.4668897745879
0.31501575078753935,5194.072108999754,716.2109625781792,5189.277863277736,715.4111752759209
0.32001600080004,5246.211001093228,734.2635275942879,5241.402071764622,733.4566382944299
0.32501625081254065,5297.708364251704,752.4135132257791,5292.886066502728,751.599622098071
0.33001650082504125,5348.574461764488,770.6573384514068,5343.740088798385,769.8365437510208
