time,x,y
0.0,0.0,0.0
0.005000250012500625,0.0,0.0
0.01000050002500125,0.0,0.0
0.015000750037501875,0.0,0.0
0.0200010000500025,0.0,0.0
0.025001250062503123,0.0,0.0
0.03000150007500375,0.0,0.0
0.03500175008750438,0.0,0.0
0.040002000100005,0.0,0.0
0.04500225011250562,0.0,0.0
0.05000250012500625,0.0,0.0
0.05500275013750688,0.0,0.0
0.0600030001500075,0.0,0.0
0.06500325016250813,0.0,0.0
0.07000350017500875,0.0,0.0
0.07500375018750938,0.0,0.0
0.08000400020001,0.0,0.0
0.08500425021251062,0.0,0.0
0.09000450022501125,0.0,0.0
0.09500475023751187,0.0026226755427022257,0.0
0.1000050002500125,0.014014966484707193,0.0
0.10500525026251313,0.025407257426712192,0.0
0.11000550027501375,0.03679954836871716,0.0
0.11500575028751438,0.04819183931072213,0.0
0.120006000300015,0.059584130252727095,0.0
0.12500625031251564,0.07097642119473209,0.0
0.13000650032501626,0.08236871213673706,0.0
0.13500675033751688,0.09376100307874202,0.0
0.1400070003500175,0.105153294020747,0.0
0.14500725036251813,0.11654558496275196,0.0
0.15000750037501875,0.12793787590475694,0.0
0.15500775038751938,0.1393301668467619,0.0
0.16000800040002,0.15072245778876686,0.0
0.16500825041252062,0.16211474873077183,0.0
0.17000850042502125,0.1735070396727768,0.0
0.17500875043752187,0.18489933061478175,0.0
0.1800090004500225,0.19629162155678673,0.0
0.18500925046252312,0.2076839124987917,0.0
0.19000950047502374,0.21907620344079667,0.0
0.19500975048752436,0.23046849438280165,0.0
0.200010000500025,0.2418607853248066,0.0
0.20501025051252564,0.25325307626681165,0.0
0.21001050052502626,0.2646453672088166,0.0
0.21501075053752688,0.27603765815082154,0.0
0.2200110005500275,0.28742994909282654,0.0
0.22501125056252813,0.2988222400348315,0.0
0.23001150057502875,0.3102145309768365,0.0
0.23501175058752938,0.3216068219188414,0.0
0.24001200060003,0.33299911286084644,0.0
0.24501225061253062,0.3443914038028513,0.0
0.2500125006250313,0.3557836947448564,0.0
0.25501275063753187,0.3671759856868613,0.0
0.2600130006500325,0.37856827662886633,0.0
0.2650132506625331,0.3899605675708712,0.0
0.27001350067503377,0.4013528585128762,0.0
0.27501375068753436,0.41274514945488117,0.0
0.280014000700035,0.42413744039688617,0.0
0.2850142507125356,0.43552973133889106,0.0
0.29001450072503626,0.4469220222808961,0.0
0.29501475073753686,0.458314313222901,0.0
0.3000150007500375,0.46970660416490606,0.0
0.3050152507625381,0.48109889510691095,0.0
0.31001550077503875,0.49249118604891595,0.0
0.31501575078753935,0.5038834769909208,0.0
0.32001600080004,0.515275767932926,0.0
0.32501625081254065,0.526668058874931,0.0
0.33001650082504125,0.5380603498169358,0.0
0.3350167508375419,0.5494526407589408,0.0
0.3400170008500425,0.5608449317009457,0.0
0.34501725086254315,0.5722372226429508,0.0
0.35001750087504374,0.5836295135849557,0.0
0.3550177508875444,0.5950218045269607,0.0
0.360018000900045,0.6064140954689656,0.0
0.36501825091254564,0.6178063864109706,0.0
0.37001850092504623,0.6291986773529756,0.0
0.3750187509375469,0.6405909682949806,0.0
0.3800190009500475,0.6519832592369855,0.0
0.38501925096254813,0.6633755501789905,0.0
0.3900195009750487,0.6747678411209954,0.0
0.3950197509875494,0.6861601320630005,0.0
0.40002000100005,0.6975524230050054,0.0
0.4050202510125506,0.7089447139470104,0.0
0.4100205010250513,0.7203370048890154,0.0
